Date,Close,High,Low,Open,Volume,Symbol
2023-11-28,79.21611022949219,79.69055991087036,77.63195018602141,77.93752483775344,5184182,MMM
2023-11-29,79.1839370727539,79.97199596209443,78.90248118004139,79.81116297517212,3087594,MMM
2023-11-30,79.66643524169922,80.47862032125767,79.01507583948394,79.32065049652185,7190950,MMM
2023-12-01,80.29366302490234,80.58315362661635,78.93465752889304,79.48147800164628,3329425,MMM
2023-12-04,83.18053436279297,83.45394093036688,80.59923766096458,80.6876925111324,6016119,MMM
2023-12-05,81.77328491210938,82.82670844509623,81.57224915857074,82.6256726915576,3675786,MMM
2023-12-06,82.65782928466797,83.2931045256882,81.72502146322167,81.75718952735612,4285029,MMM
2023-12-07,83.05186462402344,83.33331319239039,82.34421852600022,82.86691291731391,2831650,MMM
2023-12-08,83.12423706054688,84.36261959069358,82.82670445315395,83.12423706054688,4119024,MMM
2023-12-11,82.95537567138672,83.79972879459514,82.60155625744493,83.389615259049,4169136,MMM
2023-12-12,82.47288513183594,83.41372771773389,82.29597543813284,83.30114682057558,5590463,MMM
2023-12-13,83.78364562988281,83.79972966479393,80.18108596365016,82.02256854643711,7142512,MMM
2023-12-14,86.07544708251953,86.54988939814015,84.4028249459206,84.41890897994278,6894342,MMM
2023-12-15,86.02719116210938,86.46947272766158,85.20697150184456,85.52058080093046,13255507,MMM
2023-12-18,85.13459777832031,86.28452550597983,84.9657300950163,86.04327966902538,3616704,MMM
2023-12-19,85.44017791748047,85.84224944656425,85.15068729705303,85.53667479095628,3151101,MMM
2023-12-20,83.36548614501953,85.4562564952119,83.33331807671283,85.07831104303544,3883890,MMM
2023-12-21,84.88532257080078,84.94160935622014,83.71931073607198,83.80776559179228,2624263,MMM
2023-12-22,85.5044937133789,86.37297278015272,85.03809345213064,85.14263232729392,2728913,MMM
2023-12-26,86.93587493896484,87.32186239652214,85.45625390579302,85.480379956292,3332176,MMM
2023-12-27,87.44248962402344,87.73198023146891,86.59010183614625,86.84742437467324,2922785,MMM
2023-12-28,88.20643615722656,88.60046567901277,87.37012500685219,87.37816702465251,3360282,MMM
2023-12-29,87.90888214111328,88.42353451014402,87.45052388769872,88.05363110080575,2887622,MMM
2024-01-02,88.45570373535156,88.98644014437039,87.20928654782755,87.34598615518844,3321053,MMM
2024-01-03,86.67855834960938,88.02147252620102,85.88245732947209,87.83652080158832,3547575,MMM
2024-01-04,86.984130859375,87.924973494081,86.61422008163457,86.91175270469999,3319976,MMM
2024-01-05,87.32186126708984,88.04559140945224,86.48555756573477,86.83133493465476,1991579,MMM
2024-01-08,87.53897857666016,87.61939140407733,86.5177158569249,87.05649427455074,2535042,MMM
2024-01-09,87.73197174072266,87.89280473214261,86.32472158823082,87.00824162334845,2939768,MMM
2024-01-10,87.08866882324219,87.74806286227447,86.71875804941774,87.66765002887152,2391761,MMM
2024-01-11,87.58722686767578,87.65155565929147,86.21213749444034,87.08865855423774,3212217,MMM
2024-01-12,86.94392395019531,88.58437811439039,86.7589722233708,87.98931284651712,3490526,MMM
2024-01-16,86.55792999267578,86.90371470564989,85.78595507315154,86.58205604331258,3631534,MMM
2024-01-17,85.30345916748047,86.57400971986922,84.8611849491731,85.92265041071707,3156842,MMM
2024-01-18,85.59295654296875,85.8341950229874,84.70839343674834,85.50449436226172,2981748,MMM
2024-01-19,86.65442657470703,87.13691089783448,84.51540418163432,85.83419955658708,3910322,MMM
2024-01-22,86.86351013183594,87.98126983524445,86.36494174174646,87.24949761608492,5879656,MMM
2024-01-23,77.27811431884766,81.10582766187295,75.67787058100133,81.10582766187295,32544236,MMM
2024-01-24,74.97827911376953,78.0340181542424,74.56816559098496,77.71235948219082,11202454,MMM
2024-01-25,77.18163299560547,77.42287150462123,75.27581428762754,75.412513908121,7322988,MMM
2024-01-26,77.18965911865234,77.92143125718894,77.02883346380325,77.37461816061699,4449359,MMM
2024-01-29,77.50328826904297,77.91340182652328,76.74739729649963,77.19771360538327,4544800,MMM
2024-01-30,76.99667358398438,77.60782287755767,76.2166566011051,77.33441630020343,3827798,MMM
2024-01-31,75.8708724975586,77.14945775556791,75.71808151886964,77.14945775556791,8260533,MMM
2024-02-01,77.12533569335938,77.21379054344484,75.54117573367027,75.90303715107508,3943571,MMM
2024-02-02,76.28902435302734,76.715221905446,75.82262405304134,76.61872503863486,4440030,MMM
2024-02-05,74.56816864013672,75.79046724134938,74.44754571598415,75.79046724134938,5354372,MMM
2024-02-06,75.39642333984375,75.46880149012294,74.30278978262945,74.57620367513788,4453186,MMM
2024-02-07,75.46074676513672,76.16035073677043,75.18734025627894,76.07189590559895,4521956,MMM
2024-02-08,74.94611358642578,75.8949982629032,74.55208408452475,75.71004653804441,4741303,MMM
2024-02-09,74.70486450195312,75.02652317096965,74.29475098303824,74.94611033811721,4388244,MMM
2024-02-12,76.09603118896484,76.44181591123014,74.82548787684078,74.88178199650592,4893673,MMM
2024-02-13,74.51187133789062,75.58138623710946,73.49060854131633,75.02652374473148,5496338,MMM
2024-02-14,74.31887817382812,74.97827955606469,74.11784241981084,74.78527848160975,6024132,MMM
2024-02-15,75.5206069946289,75.66775276201126,74.48238119133323,74.80120696663938,4559391,MMM
2024-02-16,74.59683227539062,75.25082755592514,74.56412990054474,75.09550619437381,5345522,MMM
2024-02-20,75.06279754638672,75.6105249818641,74.00004504754483,74.47419960525092,5174614,MMM
2024-02-21,74.9728775024414,75.18542801360628,74.37610393627969,74.90747275470878,4065563,MMM
2024-02-22,75.39797973632812,75.55330109572277,74.50689971001714,74.85025226268145,5083837,MMM
2024-02-23,75.6841049194336,75.97840391745365,75.1363774328643,75.52877609689104,3774217,MMM
2024-02-26,75.06279754638672,75.61870057489232,74.75214738976237,75.35709651695461,3914388,MMM
2024-02-27,75.45519256591797,75.4960705291045,74.78484618603528,75.20994716524581,2736807,MMM
2024-02-28,74.76850128173828,75.7249785653115,74.73579890844188,75.20995348330791,3543030,MMM
2024-02-29,75.30805969238281,75.44702987201124,74.68675930262158,75.20996002344597,6169446,MMM
2024-03-01,75.09550476074219,75.24265052577292,74.30252440225128,75.24265052577292,4064128,MMM
2024-03-04,74.75215148925781,75.08732844334831,73.96735419137087,74.47420368950337,6678703,MMM
2024-03-05,75.7740249633789,76.34627174141576,74.85842564283014,74.94017411690926,5251636,MMM
2024-03-06,75.63504791259766,76.59152520722155,75.15272519831795,76.42802825781648,3591349,MMM
2024-03-07,75.71680450439453,76.27270010478625,75.29987907435918,76.06832518651336,3751613,MMM
2024-03-08,76.76319885253906,77.44990395266232,76.17460087484754,76.42802935549656,4925846,MMM
